Timestamp,Şirket lokasyon,Çalışma türü,Çalışma şekli,Cinsiyet,Toplam kaç yıllık iş deneyimin var?,Hangi seviyedesin?,Hangi programlama dillerini kullanıyorsun,Ne yapıyorsun?,Frontend yazıyorsan hangilerini kullanıyorsun,Hangi tool'ları kullanıyorsun,Aylık ortalama net kaç bin TL alıyorsun?
8/20/2025 15:47:43,Türkiye,Tam zamanlı,Remote,Erkek,5,Mid,"Python, SQL",Data Engineer,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 15:47:47,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"Java, Python, SQL",Fullstack,React,FastApi,81 - 90
8/20/2025 15:47:55,Türkiye,Yarı zamanlı,Office,Erkek,0,Junior,Python,Data Scientist,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 15:48:27,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,"TypeScript, Kotlin, Swift, Dart",Flutter,Kullanmıyorum,Firebase,41 - 50
8/20/2025 15:48:31,Türkiye,Tam zamanlı,Remote,Erkek,8,Senior,"Python, Bash",DevOps,Kullanmıyorum,"FastApi, Wordpress, Firebase",171 - 180
8/20/2025 15:48:34,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"Java, C#",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 15:49:01,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 15:49:09,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Mid,"HTML/CSS, JavaScript, Java, Kotlin, Cobol",Fullstack,React,Kullanmıyorum,141 - 150
8/20/2025 15:49:10,Türkiye,Tam zamanlı,Hybrid,Kadın,3,Senior,SQL,Business Analyst,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 15:49:20,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,Java,Test Automation Engineer,Kullanmıyorum,FastApi,121 - 130
8/20/2025 15:49:29,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, C#, Swift, Dart, Rust, C++, SQL",Flutter,React,"Supabase, Firebase",81 - 90
8/20/2025 15:49:32,Türkiye,Tam zamanlı,Hybrid,Kadın,5,Senior,Hiçbiri,Product Owner,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 15:49:41,Türkiye,Tam zamanlı,Remote,Erkek,5,Mid,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 15:50:06,Türkiye,Kendi işim,Office,Erkek,3,Senior,"JavaScript, TypeScript, Python, Dart",iOS,React,"Supabase, Firebase",71 - 80
8/20/2025 15:50:09,Türkiye,Tam zamanlı,Remote,Erkek,10,Engineering Manager,"Java, SQL",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 15:50:17,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,Kotlin,Android,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 15:50:25,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,"JavaScript, TypeScript",Fullstack,"React, Vue",Kullanmıyorum,41 - 50
8/20/2025 15:50:28,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,"HTML/CSS, JavaScript",Frontend,React,"Strapi, Redux",61 - 70
8/20/2025 15:50:38,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"HTML/CSS, JavaScript",UI/UX Designer,Kullanmıyorum,Wordpress,51 - 60
8/20/2025 15:50:42,Türkiye,Tam zamanlı,Hybrid,Erkek,8,Team Lead,"HTML/CSS, JavaScript",Danışmanlık,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 15:51:15,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Vue,Kullanmıyorum,31 - 40
8/20/2025 15:51:53,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Staff Engineer,Java,Backend,Kullanmıyorum,Kullanmıyorum,300 +
8/20/2025 15:52:15,Türkiye,Tam zamanlı,Office,Erkek,20 - 30,Senior,SQL,DevOps,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 15:52:33,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,"HTML/CSS, JavaScript, TypeScript",React Native,React,"Redux, Firebase",61 - 70
8/20/2025 15:52:47,Türkiye,Tam zamanlı,Remote,Erkek,5,Mid,Hiçbiri,Manuel Tester,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 15:52:50,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,ABAP,SAP Developer,Kullanmıyorum,Kullanmıyorum,21 - 30
8/20/2025 15:52:56,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue, Vanilla",Kullanmıyorum,91 - 100
8/20/2025 15:53:00,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue",Firebase,111 - 120
8/20/2025 15:53:05,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, Go",Frontend,Vanilla,Kullanmıyorum,31 - 40
8/20/2025 15:53:10,Türkiye,Tam zamanlı,Office,Erkek,3,Junior,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 15:53:27,Avrupa,Tam zamanlı,Hybrid,Erkek,5,Mid,Java,Fullstack,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 15:53:31,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,C#,Backend,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 15:54:04,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Senior,"JavaScript, C#",Backend,Vue,Kullanmıyorum,151 - 160
8/20/2025 15:54:29,Türkiye,Tam zamanlı,Remote,Erkek,8,Mid,Java,Backend,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 15:54:37,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,Kotlin,Android,Kullanmıyorum,Firebase,61 - 70
8/20/2025 15:54:49,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Engineering Manager,SQL,Product Manager,"React, Angular",Kullanmıyorum,121 - 130
8/20/2025 15:54:59,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,TypeScript,Backend,Kullanmıyorum,Kullanmıyorum,221 - 230
8/20/2025 15:55:10,Türkiye,Tam zamanlı,Office,Kadın,6,Senior,Hiçbiri,UI/UX Designer,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 15:55:32,Türkiye,Tam zamanlı,Hybrid,Kadın,4,Senior,"JavaScript, Java, SQL",Fullstack,React,Kullanmıyorum,101 - 110
8/20/2025 15:55:50,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Kullanmıyorum,101 - 110
8/20/2025 15:55:56,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,"Java, C#",Backend,Kullanmıyorum,Kullanmıyorum,131 - 140
8/20/2025 15:55:57,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,Hiçbiri,Business Analyst,Kullanmıyorum,"Supabase, Firebase",141 - 150
8/20/2025 15:55:59,Türkiye,Yarı zamanlı,Hybrid,Erkek,1,Junior,Dart,Flutter,Kullanmıyorum,Firebase,11 - 20
8/20/2025 15:55:59,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,JavaScript,Frontend,React,Kullanmıyorum,111 - 120
8/20/2025 15:56:23,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, C#",Fullstack,Angular,Kullanmıyorum,71 - 80
8/20/2025 15:56:29,Türkiye,Tam zamanlı,Remote,Erkek,6,Mid,"HTML/CSS, JavaScript, TypeScript, Python",Fullstack,Angular,Kullanmıyorum,161 - 170
8/20/2025 15:56:41,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,Hiçbiri,Danışmanlık,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 15:56:55,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript, Go, Python, SQL, Bash",Backend,React,Kullanmıyorum,61 - 70
8/20/2025 15:57:10,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript, C#",Fullstack,"React, Angular",Kullanmıyorum,41 - 50
8/20/2025 15:57:14,Türkiye,Kendi işim,Remote,Erkek,7,Senior,"HTML/CSS, JavaScript, TypeScript, Go, PHP, SQL",Fullstack,React,"Redux, Zustand, Jotai, Supabase, Firebase",91 - 100
8/20/2025 15:57:18,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, PHP, SQL",Backend,Kullanmıyorum,Wordpress,71 - 80
8/20/2025 15:57:18,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,Hiçbiri,Danışmanlık,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 15:57:20,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,"HTML/CSS, JavaScript, TypeScript",Backend,React,"Supabase, Firebase",121 - 130
8/20/2025 15:57:25,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"Swift, Objective C",iOS,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 15:57:38,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Senior,Java,Backend,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 15:57:40,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,Hiçbiri,Product Designer,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 15:57:45,Türkiye,Tam zamanlı,Office,Erkek,9,Senior,C,Embedded Systems Engineer,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 15:57:55,Türkiye,Tam zamanlı,Hybrid,Erkek,8,Senior,Hiçbiri,Business Analyst,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 15:57:58,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"HTML/CSS, TypeScript, C#, SQL",Fullstack,Angular,Kullanmıyorum,51 - 60
8/20/2025 15:58:52,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"JavaScript, TypeScript, C#, SQL",Game Developer,Kullanmıyorum,Firebase,121 - 130
8/20/2025 15:58:57,Türkiye,Freelance,Remote,Erkek,2,Junior,Hiçbiri,Flutter,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 15:59:02,Türkiye,Tam zamanlı,Office,Erkek,2,Mid,"Java, Go, Python, SQL",Backend,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 15:59:03,Amerika,Tam zamanlı,Remote,Erkek,11 - 15,Director Level Manager,Hiçbiri,Product Manager,Kullanmıyorum,"Supabase, Kullanmıyorum",271 - 280
8/20/2025 15:59:13,Türkiye,Tam zamanlı,Remote,Erkek,10,Senior,Java,Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 15:59:14,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Senior,"HTML/CSS, JavaScript, TypeScript, Java, SQL",Fullstack,React,Redux,131 - 140
8/20/2025 15:59:46,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,Python,Backend,Kullanmıyorum,Kullanmıyorum,21 - 30
8/20/2025 15:59:48,Amerika,Tam zamanlı,Remote,Erkek,10,Director Level Manager,"JavaScript, TypeScript, C#, SQL",Product Manager,Kullanmıyorum,Kullanmıyorum,151 - 160
8/20/2025 16:00:07,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,Hiçbiri,Embedded Systems Engineer,Kullanmıyorum,Kullanmıyorum,21 - 30
8/20/2025 16:00:08,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,Hiçbiri,Project Manager,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 16:00:26,Türkiye,Tam zamanlı,Remote,Erkek,8,Senior,C#,Backend,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 16:00:30,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 16:00:41,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,Hiçbiri,Project Manager,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 16:00:55,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,"JavaScript, TypeScript",Frontend,"React, Vue, Vanilla","Strapi, Zustand, Jotai",121 - 130
8/20/2025 16:01:34,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,"Java, SQL",Backend,Kullanmıyorum,Kullanmıyorum,151 - 160
8/20/2025 16:02:32,Türkiye,Tam zamanlı,Remote,Erkek,6,Mid,"HTML/CSS, JavaScript, TypeScript, Java, Kotlin, Swift, SQL, Cobol",Fullstack,React,Firebase,151 - 160
8/20/2025 16:02:37,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 16:02:38,Türkiye,Tam zamanlı,Remote,Erkek,6,Mid,"HTML/CSS, JavaScript, C#",Frontend,Vanilla,Kullanmıyorum,61 - 70
8/20/2025 16:02:41,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,Python,DevOps,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 16:02:44,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vanilla","Strapi, Redux, Zustand, Supabase",51 - 60
8/20/2025 16:03:10,Türkiye,Tam zamanlı,Office,Erkek,11 - 15,Mid,"HTML/CSS, Java, PHP, C#, SQL, Visual Basic",Business Analyst,Kullanmıyorum,"FastApi, Wordpress, Redux, Firebase",91 - 100
8/20/2025 16:03:14,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"Swift, Python, Bash",iOS,Kullanmıyorum,Kullanmıyorum,151 - 160
8/20/2025 16:03:39,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,SQL,Business Analyst,Kullanmıyorum,Kullanmıyorum,271 - 280
8/20/2025 16:03:46,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript, Go, Swift, Python, C++, Objective C, SQL",Fullstack,"React, Vue","Redux, Zustand, Supabase, Firebase",91 - 100
8/20/2025 16:03:57,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Junior,"HTML/CSS, Python",ML Engineer,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 16:03:58,Türkiye,Tam zamanlı,Office,Erkek,5,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,71 - 80
8/20/2025 16:04:24,Avrupa,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Fullstack,React,"Jotai, Supabase, Firebase",81 - 90
8/20/2025 16:04:46,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript, C#, Cobol",Fullstack,React,Kullanmıyorum,61 - 70
8/20/2025 16:04:55,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Senior,JavaScript,Fullstack,React,Kullanmıyorum,121 - 130
8/20/2025 16:05:17,Türkiye,Tam zamanlı,Hybrid,Kadın,7,Team Lead,"Python, SQL",Data Scientist,Kullanmıyorum,FastApi,191 - 200
8/20/2025 16:05:32,Amerika,Kendi işim,Remote,Erkek,11 - 15,Team Lead,Hiçbiri,UI/UX Designer,Kullanmıyorum,Kullanmıyorum,211 - 220
8/20/2025 16:05:48,Türkiye,Tam zamanlı,Remote,Erkek,8,Senior,SQL,Business Analyst,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 16:05:52,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"Python, C",Backend,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 16:06:03,Avrupa,Tam zamanlı,Hybrid,Kadın,0,Junior,Hiçbiri,Danışmanlık,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 16:06:09,Türkiye,Yarı zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Zustand,41 - 50
8/20/2025 16:06:16,Yurtdışı TR hub,Tam zamanlı,Hybrid,Kadın,7,Mid,"HTML/CSS, JavaScript, Java, PHP, C#, Python, C, C++, SQL, Visual Basic",Fullstack,Kullanmıyorum,Firebase,41 - 50
8/20/2025 16:06:17,Avrupa,Tam zamanlı,Remote,Kadın,7,Mid,C#,Fullstack,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 16:06:19,Türkiye,Tam zamanlı,Hybrid,Kadın,2,Junior,"Python, SQL, R Language, Visual Basic",Data Scientist,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 16:06:26,Türkiye,Tam zamanlı,Office,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript",UI/UX Designer,"React, Angular, Vue","Strapi, Redux, Zustand",51 - 60
8/20/2025 16:06:26,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, TypeScript, Java, Dart",Fullstack,Kullanmıyorum,Firebase,171 - 180
8/20/2025 16:06:52,Avrupa,Tam zamanlı,Remote,Kadın,3,Director Level Manager,JavaScript,ML Engineer,Vanilla,FastApi,41 - 50
8/20/2025 16:06:57,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,Kotlin,Android,Kullanmıyorum,Firebase,111 - 120
8/20/2025 16:07:10,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,Java,Backend,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 16:07:12,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"Python, R Language",Business Analyst,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 16:07:27,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Vanilla,Kullanmıyorum,51 - 60
8/20/2025 16:07:28,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 16:07:31,Türkiye,Yarı zamanlı,Hybrid,Erkek,11 - 15,Team Lead,"JavaScript, C#, Dart, SQL",Danışmanlık,React,"FastApi, Wordpress, Zustand, Firebase",71 - 80
8/20/2025 16:07:35,Türkiye,Tam zamanlı,Office,Erkek,0,Junior,"HTML/CSS, Go, C#, Python, C, C++, SQL, R Language, Matlab",Data Scientist,Kullanmıyorum,FastApi,21 - 30
8/20/2025 16:07:37,Türkiye,Tam zamanlı,Office,Kadın,0,Junior,C#,Backend,Kullanmıyorum,Kullanmıyorum,21 - 30
8/20/2025 16:07:46,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"Java, SQL",Manuel Tester,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 16:07:57,Türkiye,Tam zamanlı,Office,Erkek,4,Senior,"Python, C",Embedded Systems Engineer,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 16:08:08,Avrupa,Tam zamanlı,Hybrid,Erkek,8,Senior,"HTML/CSS, JavaScript, TypeScript, Java, Python, SQL, Bash",ML Engineer,React,FastApi,191 - 200
8/20/2025 16:08:10,Avrupa,Tam zamanlı,Office,Erkek,5,Senior,"HTML/CSS, JavaScript, TypeScript, Java, Go, Python, Bash",Fullstack,"React, Vue, Vanilla","Redux, Zustand, Jotai, Supabase, Firebase",211 - 220
8/20/2025 16:08:20,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue","Redux, Firebase",31 - 40
8/20/2025 16:08:32,Türkiye,Tam zamanlı,Remote,Kadın,5,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Redux, Zustand",71 - 80
8/20/2025 16:08:42,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Junior,Kotlin,Android,Kullanmıyorum,"FastApi, Firebase",41 - 50
8/20/2025 16:08:53,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, C#, Python, SQL",Fullstack,Kullanmıyorum,Redux,31 - 40
8/20/2025 16:09:01,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript, PHP",Fullstack,React,"FastApi, Firebase",61 - 70
8/20/2025 16:09:07,Türkiye,Tam zamanlı,Hybrid,Erkek,10,Senior,"Java, Go, Kotlin",Backend,Kullanmıyorum,Kullanmıyorum,251 - 260
8/20/2025 16:09:18,Türkiye,Tam zamanlı,Office,Erkek,6,Mid,"Python, Bash",Cyber Security Engineer,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 16:09:37,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vanilla","Redux, Zustand",41 - 50
8/20/2025 16:09:40,Avrupa,Tam zamanlı,Office,Erkek,9,Senior,"Go, SQL",Backend,Kullanmıyorum,Kullanmıyorum,211 - 220
8/20/2025 16:09:48,Avrupa,Tam zamanlı,Remote,Erkek,11 - 15,Engineering Manager,Hiçbiri,Project Manager,Kullanmıyorum,Kullanmıyorum,251 - 260
8/20/2025 16:10:01,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,Java,Backend,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 16:10:02,Türkiye,Tam zamanlı,Hybrid,Erkek,0,Junior,"JavaScript, TypeScript, Go",Fullstack,React,Kullanmıyorum,41 - 50
8/20/2025 16:10:02,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,Python,Manuel Tester,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 16:10:13,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,C#,Backend,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 16:10:24,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Team Lead,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vanilla",Redux,121 - 130
8/20/2025 16:10:29,Avrupa,Tam zamanlı,Remote,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Redux, Zustand",191 - 200
8/20/2025 16:10:40,Türkiye,Tam zamanlı,Remote,Erkek,8,Team Lead,ABAP,Business Analyst,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 16:10:46,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Zustand, Supabase",91 - 100
8/20/2025 16:11:16,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,Swift,iOS,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 16:11:20,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,5,Senior,TypeScript,Fullstack,React,"Redux, Zustand, Jotai",131 - 140
8/20/2025 16:11:34,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"HTML/CSS, JavaScript, C#",Fullstack,"React, Angular","FastApi, Redux",111 - 120
8/20/2025 16:11:43,Türkiye,Tam zamanlı,Hybrid,Erkek,10,Team Lead,JavaScript,Frontend,React,Firebase,111 - 120
8/20/2025 16:12:01,Türkiye,Tam zamanlı,Remote,Kadın,4,Senior,Hiçbiri,Business Analyst,Kullanmıyorum,Wordpress,81 - 90
8/20/2025 16:12:45,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,C++,Game Developer,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 16:12:46,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,Java,Backend,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 16:12:53,Yurtdışı TR hub,Tam zamanlı,Remote,Kadın,3,Mid,"HTML/CSS, JavaScript, Python, C++",ML Engineer,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 16:13:37,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,C#,Fullstack,Angular,Kullanmıyorum,51 - 60
8/20/2025 16:13:43,Türkiye,Tam zamanlı,Remote,Erkek,5,Mid,"JavaScript, Python, SQL, Visual Basic",Business Analyst,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 16:13:44,Türkiye,Tam zamanlı,Office,Erkek,3,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,51 - 60
8/20/2025 16:13:51,Avrupa,Tam zamanlı,Remote,Erkek,3,Mid,"TypeScript, Python, SQL",ML Engineer,React,"FastApi, Supabase",131 - 140
8/20/2025 16:13:56,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Angular, Vue",Redux,111 - 120
8/20/2025 16:14:50,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,Dart,Backend,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 16:14:52,Türkiye,Tam zamanlı,Remote,Erkek,6,Mid,Dart,Flutter,Kullanmıyorum,Firebase,81 - 90
8/20/2025 16:15:31,Türkiye,Tam zamanlı,Remote,Erkek,5,Mid,"HTML/CSS, JavaScript, C#, Python, SQL, Visual Basic",Danışmanlık,React,"FastApi, Supabase",71 - 80
8/20/2025 16:15:40,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Junior,Go,Backend,React,Kullanmıyorum,71 - 80
8/20/2025 16:16:04,Avrupa,Tam zamanlı,Hybrid,Erkek,4,Mid,"Kotlin, Dart",Flutter,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 16:16:28,Türkiye,Tam zamanlı,Remote,Erkek,10,Senior,"HTML/CSS, JavaScript, TypeScript, PHP, C#, SQL",Fullstack,React,"Redux, Zustand",101 - 110
8/20/2025 16:16:37,Türkiye,Tam zamanlı,Hybrid,Erkek,8,Mid,Python,Cyber Security Engineer,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 16:16:55,Türkiye,Tam zamanlı,Office,Erkek,10,Senior,"HTML/CSS, JavaScript, TypeScript, Java, PHP",Fullstack,"React, Vanilla",Redux,81 - 90
8/20/2025 16:16:57,Avrupa,Tam zamanlı,Remote,Erkek,7,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Angular",Kullanmıyorum,300 +
8/20/2025 16:17:19,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,C++,ML Engineer,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 16:17:23,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"Swift, Objective C",iOS,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 16:17:39,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"JavaScript, TypeScript, PHP",Fullstack,React,"Redux, Firebase",91 - 100
8/20/2025 16:18:03,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Team Lead,Hiçbiri,Product Designer,React,Kullanmıyorum,131 - 140
8/20/2025 16:18:18,Amerika,Tam zamanlı,Remote,Erkek,7,Senior,"C#, Python",Backend,Kullanmıyorum,FastApi,300 +
8/20/2025 16:18:21,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,"C#, C, C++",Fullstack,Kullanmıyorum,Kullanmıyorum,121 - 130
